[11 25 148 218], 7163, 0.007235, 89
[6 11 25 148 218], 7155, 0.007227, 89
[11 148 218 303], 7155, 0.007227, 89
[491], 7154, 0.007226, 90
[6 7 11 28 32], 7153, 0.007225, 90
[27 321], 7143, 0.007215, 90
[6 11 148 218 303], 7140, 0.007212, 90
[6 11 321], 7140, 0.007212, 90
[3 6 278], 7138, 0.007210, 90
[2 218], 7131, 0.007203, 90
[11 1644], 7123, 0.007195, 90
[218 254], 7123, 0.007195, 90
[7 27 28 32], 7121, 0.007193, 90
[11 83 218], 7116, 0.007188, 90
[3 7 83], 7113, 0.007185, 90
[1132], 7113, 0.007185, 91
[11 218 255], 7111, 0.007183, 91
[6 11 83 218], 7108, 0.007180, 91
[6 11 218 255], 7100, 0.007172, 91
[7 11 64], 7097, 0.007169, 91
[1 11 316], 7083, 0.007155, 91
[6 11 1644], 7082, 0.007154, 91
[218 316], 7082, 0.007154, 91
[11 259], 7075, 0.007146, 91
[6 260], 7069, 0.007140, 91
[1 7 11 218], 7063, 0.007134, 91
[6 27 28], 7061, 0.007132, 91
[6 7 11 64], 7060, 0.007131, 91
[6 7 138], 7060, 0.007131, 91
[1 6 7 11 218], 7055, 0.007126, 91
[265], 7054, 0.007125, 92
[531], 7052, 0.007123, 93
[6 11 259], 7050, 0.007121, 93
[218 512], 7050, 0.007121, 93
[1 2 11], 7044, 0.007115, 93
[6 136 662], 7043, 0.007114, 93
[6 218 254], 7027, 0.007098, 93
[7 11 27 148 218], 7026, 0.007097, 93
[6 506], 7022, 0.007093, 93
[3 6 7 83], 7020, 0.007091, 93
[6 7 11 27 148 218], 7018, 0.007089, 93
[11 148 255], 7011, 0.007082, 93
[1 6 11 316], 7006, 0.007077, 93
[11 148 218 255], 7004, 0.007075, 93
[1 11 56], 7001, 0.007072, 93
[6 11 148 255], 7000, 0.007071, 93
[11 230], 6997, 0.007068, 93
[6 138 148 218], 6995, 0.007066, 93
[6 11 148 218 255], 6993, 0.007064, 93
[3 11 215], 6993, 0.007064, 93
[6 27 28 32], 6989, 0.007060, 93
[1 6 11 56], 6987, 0.007058, 93
[136 218], 6987, 0.007058, 93
[6 218 512], 6980, 0.007050, 93
[6 514], 6976, 0.007046, 93
[6 494], 6973, 0.007043, 93
[6 357], 6971, 0.007041, 93
[1 269], 6971, 0.007041, 93
[6 89], 6968, 0.007038, 93
[6 11 230], 6966, 0.007036, 93
[3 11 205], 6964, 0.007034, 93
[6 91], 6959, 0.007029, 93
[6 142], 6957, 0.007027, 93
[2952], 6933, 0.007003, 94
[6 491], 6929, 0.006999, 94
[11 40 218], 6927, 0.006997, 94
[11 762], 6927, 0.006997, 94
[1 215], 6926, 0.006996, 94
[27 64], 6918, 0.006988, 94
[7 11 27 278], 6914, 0.006984, 94
[6 11 40 218], 6909, 0.006979, 94
[6 1132], 6909, 0.006979, 94
[6 218 316], 6897, 0.006967, 94
[6 11 762], 6887, 0.006957, 94
[3 6 11 205], 6883, 0.006953, 94
[69 218], 6883, 0.006953, 94
[3 6 11 215], 6880, 0.006949, 94
[135 148], 6880, 0.006949, 94
[1 2 6 11], 6874, 0.006943, 94
[6 934], 6870, 0.006939, 94
[6 7 11 27 278], 6866, 0.006935, 94
[11 138 148], 6857, 0.006926, 94
[155 218], 6856, 0.006925, 94
[83 85], 6853, 0.006922, 94
[6 135 148], 6850, 0.006919, 94
[40 148 218], 6848, 0.006917, 94
[492], 6843, 0.006912, 95
[1025], 6839, 0.006908, 96
[1 25], 6836, 0.006905, 96
[3 56], 6833, 0.006902, 96
[6 11 138 148], 6830, 0.006899, 96
[6 83 85], 6829, 0.006898, 96
[3 11 135], 6827, 0.006896, 96
[7 83 85], 6819, 0.006888, 96
[3 6 7 87], 6816, 0.006885, 96
[27 77], 6816, 0.006885, 96
[11 135 218], 6814, 0.006883, 96
[6 136 218], 6813, 0.006882, 96
[3 11 303], 6811, 0.006880, 96
[11 521], 6811, 0.006880, 96
[148 254], 6811, 0.006880, 96
[6 11 135 218], 6808, 0.006877, 96
[1 7 148 218], 6801, 0.006870, 96
[6 7 83 85], 6796, 0.006865, 96
[3 6 11 135], 6792, 0.006861, 96
[6 155 218], 6788, 0.006857, 96
[6 584], 6784, 0.006853, 96
[3 6 737], 6781, 0.006849, 96
[1 4 11], 6781, 0.006849, 96
[6 633], 6781, 0.006849, 96
[11 670], 6780, 0.006848, 96
[6 11 521], 6779, 0.006847, 96
[522], 6773, 0.006841, 97
[6 69 218], 6771, 0.006839, 97
[6 7 27 28], 6761, 0.006829, 97
[1 7 11 148], 6750, 0.006818, 97
[1 11 69], 6750, 0.006818, 97
[1 6 7 148 218], 6748, 0.006816, 97
[6 40 148 218], 6748, 0.006816, 97
[2 6 218], 6746, 0.006814, 97
[1 6 7 11 148], 6743, 0.006811, 97
[11 85], 6730, 0.006798, 97
[6 531], 6729, 0.006797, 97
[148 273], 6727, 0.006795, 97
[6 148 254], 6725, 0.006793, 97
[6 2952], 6715, 0.006783, 97
[218 364], 6715, 0.006783, 97
[1 6 11 69], 6709, 0.006777, 97
[6 7 27 28 32], 6707, 0.006775, 97
[6 11 85], 6705, 0.006773, 97
[3 6 11 303], 6704, 0.006772, 97
[1 6 25], 6704, 0.006772, 97
[1 3 11 27], 6703, 0.006771, 97
[6 11 670], 6703, 0.006771, 97
[148 218 254], 6700, 0.006768, 97
[4 7], 6693, 0.006761, 97
[1 205], 6692, 0.006760, 97
[218 504], 6687, 0.006755, 97
[6 27 321], 6679, 0.006746, 97
[6 218 364], 6675, 0.006742, 97
[148 512], 6666, 0.006733, 97
[3 6 273], 6665, 0.006732, 97
[11 40 148], 6659, 0.006726, 97
[55 218], 6659, 0.006726, 97
[1 3 64], 6656, 0.006723, 97
[3 11 446], 6654, 0.006721, 97
[1 512], 6649, 0.006716, 97
[4 218], 6648, 0.006715, 97
[71], 6643, 0.006710, 98
[6 11 40 148], 6642, 0.006709, 98
[11 83 148], 6633, 0.006700, 98
[6 27 64], 6631, 0.006698, 98
[11 540], 6629, 0.006696, 98
[6 11 83 148], 6628, 0.006695, 98
[6 148 273], 6628, 0.006695, 98
[56 218], 6627, 0.006694, 98
[1 3 6 11 27], 6624, 0.006691, 98
[3 6 269], 6623, 0.006690, 98
[83 148 218], 6621, 0.006688, 98
[6 148 218 254], 6617, 0.006684, 98
[1 3 4], 6617, 0.006684, 98
[6 27 77], 6614, 0.006681, 98
[6 11 540], 6608, 0.006675, 98
[1 11 55], 6608, 0.006675, 98
[7 11 85], 6604, 0.006671, 98
[6 148 512], 6601, 0.006668, 98
[6 56 218], 6596, 0.006663, 98
[6 7 11 85], 6586, 0.006653, 98
[6 11 73], 6585, 0.006652, 98
[3 6 56], 6584, 0.006650, 98
[45], 6581, 0.006647, 99
[6 1025], 6579, 0.006645, 99
[11 777], 6579, 0.006645, 99
[6 83 148 218], 6570, 0.006636, 99
[6 11 777], 6549, 0.006615, 99
[11 135 148], 6549, 0.006615, 99
[6 11 135 148], 6543, 0.006609, 99
[6 522], 6543, 0.006609, 99
[1 6 512], 6538, 0.006604, 99
[7 27 321], 6530, 0.006596, 99
[6 218 504], 6529, 0.006595, 99
[11 506], 6529, 0.006595, 99
[11 281], 6529, 0.006595, 99
[11 640], 6515, 0.006581, 99
[6 11 506], 6510, 0.006576, 99
[135 148 218], 6508, 0.006574, 99
[218 438], 6508, 0.006574, 99
[3 7 148], 6505, 0.006571, 99
[6 11 281], 6504, 0.006570, 99
[218 446], 6502, 0.006568, 99
[83 86], 6501, 0.006567, 99
[6 218 438], 6495, 0.006561, 99
[6 135 148 218], 6486, 0.006552, 99
[1 148 987], 6485, 0.006550, 99
[1 6 215], 6476, 0.006541, 99
[3 6 11 446], 6475, 0.006540, 99
[233], 6468, 0.006533, 100
[6 83 86], 6465, 0.006530, 100
[1838], 6465, 0.006530, 101
[1 27 218], 6463, 0.006528, 101
[11 86], 6463, 0.006528, 101
[1 6 269], 6460, 0.006525, 101
[11 662], 6458, 0.006523, 101
[6 993], 6457, 0.006522, 101
[148 218 512], 6448, 0.006513, 101
[632], 6444, 0.006509, 102
[148 155], 6443, 0.006508, 102
[148 316], 6437, 0.006502, 102
[7 83 86], 6436, 0.006501, 102
[11 218 512], 6427, 0.006492, 102
[6 11 218 512], 6420, 0.006485, 102
[218 229], 6419, 0.006484, 102
[6 11 640], 6413, 0.006478, 102
[11 27 32], 6408, 0.006473, 102
[6 11 86], 6407, 0.006472, 102
[6 7 83 86], 6405, 0.006470, 102
[11 218 273], 6403, 0.006468, 102
[7 11 321], 6402, 0.006467, 102
[11 644], 6402, 0.006467, 102
[3 504], 6401, 0.006466, 102
[11 218 254], 6399, 0.006464, 102
[435], 6397, 0.006462, 103
[3 6 7 148], 6394, 0.006459, 103
[6 71], 6393, 0.006458, 103
[1 364], 6393, 0.006458, 103
[3 314], 6392, 0.006457, 103
[6 11 218 273], 6389, 0.006454, 103
[6 11 218 254], 6386, 0.006450, 103
[6 148 218 512], 6386, 0.006450, 103
[6 148 155], 6386, 0.006450, 103
[64 77], 6386, 0.006450, 103
[3 27 205], 6385, 0.006449, 103
[1 6 27 218], 6384, 0.006448, 103
[1 6 148 987], 6378, 0.006442, 103
[6 11 662], 6374, 0.006438, 103
[6 218 229], 6367, 0.006431, 103
[6 218 446], 6360, 0.006424, 103
[6 7 11 321], 6359, 0.006423, 103
[6 11 27 32], 6359, 0.006423, 103
[6 265], 6359, 0.006423, 103
[83 85 86], 6358, 0.006422, 103
[1 11 273], 6356, 0.006420, 103
[1 11 446], 6349, 0.006413, 103
[3 6 490], 6347, 0.006411, 103
[1 6 205], 6341, 0.006405, 103
[7 83 85 86], 6339, 0.006403, 103
[1 4 6 11], 6339, 0.006403, 103
[6 83 85 86], 6336, 0.006400, 103
[7 934], 6336, 0.006400, 103
[3 897], 6333, 0.006397, 103
[11 260], 6330, 0.006394, 103
[6 492], 6329, 0.006393, 103
[1 6 11 273], 6323, 0.006387, 103
[6 148 316], 6323, 0.006387, 103
[6 7 83 85 86], 6318, 0.006382, 103
[6 45], 6318, 0.006382, 103
[148 218 273], 6317, 0.006381, 103
[11 514], 6317, 0.006381, 103
[6 11 260], 6313, 0.006377, 103
[1 11 987], 6313, 0.006377, 103
[6 11 644], 6312, 0.006376, 103
[3 7 11 218], 6307, 0.006371, 103
[1 6 364], 6305, 0.006369, 103
[148 364], 6305, 0.006369, 103
[1 90 218], 6303, 0.006367, 103
[3 7 205], 6301, 0.006365, 103
[1 6 11 987], 6291, 0.006355, 103
[1 155], 6291, 0.006355, 103
[473], 6291, 0.006355, 104
[1 7 11 148 218], 6290, 0.006354, 104
[1 6 11 446], 6288, 0.006352, 104
[1 6 7 11 148 218], 6287, 0.006350, 104
[3 6 7 11 218], 6286, 0.006349, 104
[148 155 218], 6283, 0.006346, 104
[11 148 254], 6281, 0.006344, 104
[6 11 514], 6276, 0.006339, 104
[6 148 364], 6274, 0.006337, 104
[6 11 148 254], 6272, 0.006335, 104
[1 6 90 218], 6262, 0.006325, 104
[11 357], 6259, 0.006322, 104
[237], 6257, 0.006320, 105
[537], 6248, 0.006311, 106
[6 233], 6246, 0.006309, 106
[11 1132], 6246, 0.006309, 106
[11 138 148 218], 6245, 0.006308, 106
[11 148 512], 6244, 0.006307, 106
[6 11 148 512], 6237, 0.006300, 106
[1 6 11 55], 6234, 0.006297, 106
[6 11 357], 6232, 0.006295, 106
[6 148 218 273], 6231, 0.006294, 106
[11 155 218], 6231, 0.006294, 106
[6 148 155 218], 6228, 0.006291, 106
[6 11 138 148 218], 6227, 0.006290, 106
[6 11 155 218], 6226, 0.006289, 106
[6 11 1132], 6222, 0.006285, 106
[136 148], 6215, 0.006278, 106
[6 1838], 6213, 0.006276, 106
[2 148], 6212, 0.006275, 106
[11 135 148 218], 6210, 0.006273, 106
[11 491], 6210, 0.006273, 106
[6 64 77], 6207, 0.006270, 106
[6 11 135 148 218], 6205, 0.006268, 106
[218 269], 6201, 0.006264, 106
[6 11 491], 6192, 0.006255, 106
[1 6 155], 6190, 0.006253, 106
[11 89], 6185, 0.006247, 106
[56 148], 6185, 0.006247, 106
[1144], 6185, 0.006247, 107
[686], 6182, 0.006244, 108
[11 148 218 254], 6179, 0.006241, 108
[845], 6176, 0.006238, 109
[470], 6172, 0.006234, 110
[6 11 148 218 254], 6170, 0.006232, 110
[2 7 11], 6170, 0.006232, 110
[6 56 148], 6167, 0.006229, 110
[6 11 89], 6162, 0.006224, 110
[3 11 87], 6161, 0.006223, 110
[7 11 27 32], 6156, 0.006218, 110
[6 7 27 321], 6153, 0.006215, 110
[11 218 316], 6152, 0.006214, 110
[1 3 77], 6151, 0.006213, 110
[69 148], 6147, 0.006209, 110
[148 438], 6145, 0.006207, 110
[6 148 438], 6140, 0.006202, 110
[235], 6133, 0.006195, 111
[358], 6131, 0.006193, 112
[6 11 218 316], 6130, 0.006192, 112
[11 142], 6126, 0.006188, 112
[648], 6123, 0.006185, 113
[2 6 7 11], 6122, 0.006184, 113
[11 218 438], 6112, 0.006174, 113
[6 7 11 27 32], 6110, 0.006172, 113
[11 494], 6110, 0.006172, 113
[6 11 218 438], 6109, 0.006171, 113
[11 148 273], 6106, 0.006168, 113
[6 11 148 273], 6099, 0.006161, 113
[7 11 86], 6099, 0.006161, 113
[11 2952], 6099, 0.006161, 113
[148 218 364], 6098, 0.006160, 113
[3 6 11 87], 6097, 0.006159, 113
[11 56 218], 6093, 0.006155, 113
[11 40 148 218], 6092, 0.006154, 113
[6 435], 6092, 0.006154, 113
[1 737], 6091, 0.006153, 113
[6 136 148], 6090, 0.006152, 113
[6 11 56 218], 6088, 0.006149, 113
[6 7 11 86], 6087, 0.006148, 113
[6 69 148], 6083, 0.006144, 113
[6 11 142], 6082, 0.006143, 113
[6 11 40 148 218], 6078, 0.006139, 113
[6 11 2952], 6078, 0.006139, 113
[1 11 25], 6078, 0.006139, 113
[11 218 364], 6077, 0.006138, 113
[6 148 218 364], 6071, 0.006132, 113
[6 11 218 364], 6071, 0.006132, 113
[1 6 11 25], 6067, 0.006128, 113
[148 504], 6066, 0.006127, 113
[6 537], 6064, 0.006125, 113
[27 215], 6063, 0.006124, 113
[6 11 494], 6060, 0.006121, 113
[11 83 148 218], 6057, 0.006118, 113
[11 531], 6055, 0.006116, 113
[6 11 83 148 218], 6052, 0.006113, 113
[1 3 6 64], 6050, 0.006111, 113
[1 27 148], 6048, 0.006109, 113
[6 218 269], 6044, 0.006105, 113
[11 148 155], 6043, 0.006104, 113
[11 148 218 512], 6041, 0.006102, 113
[6 11 148 155], 6038, 0.006099, 113
[7 11 138], 6037, 0.006098, 113
[27 85], 6035, 0.006096, 113
[7 55], 6035, 0.006096, 113
[6 11 148 218 512], 6034, 0.006095, 113
[6 473], 6028, 0.006089, 113
[1 64 218], 6023, 0.006084, 113
[6 237], 6016, 0.006077, 113
[3 6 27 205], 6015, 0.006076, 113
[6 7 11 138], 6012, 0.006073, 113
[1 11 512], 6012, 0.006073, 113
[3 27 87], 6008, 0.006069, 113
[2 6 148], 6007, 0.006068, 113
[6 470], 6007, 0.006068, 113
[11 290], 6006, 0.006067, 113
[6 11 531], 6005, 0.006066, 113
[1 6 11 512], 6002, 0.006063, 113
[1 294], 5996, 0.006057, 113
[7 27 85], 5987, 0.006047, 113
[1 90 148], 5984, 0.006044, 113
[1 6 27 148], 5982, 0.006042, 113
[11 27 28], 5981, 0.006041, 113
[158], 5977, 0.006037, 114
[6 55 218], 5975, 0.006035, 114
[568], 5975, 0.006035, 115
[148 229], 5974, 0.006034, 115
[11 69 218], 5973, 0.006033, 115
[11 85 86], 5969, 0.006029, 115
[11 136 662], 5964, 0.006024, 115
[6 11 69 218], 5960, 0.006020, 115
[11 27 77], 5958, 0.006018, 115
[6 11 85 86], 5956, 0.006016, 115
[6 235], 5955, 0.006015, 115
[6 148 504], 5952, 0.006012, 115
[6 11 290], 5949, 0.006009, 115
[1 6 90 148], 5948, 0.006008, 115
[1 314], 5948, 0.006008, 115
[152], 5947, 0.006007, 116
[6 11 27 77], 5946, 0.006006, 116
[6 7 934], 5946, 0.006006, 116
[6 11 27 28], 5943, 0.006003, 116
[1 504], 5941, 0.006001, 116
